order_id,product_id,quantity,unit_price,line_total,cogs
O0029554,P000051,1,59.73,59.73,48.24
O0029554,P000189,3,146.11,438.33,348.81
O0029555,P000069,1,202.06,202.06,132.62
O0029555,P000013,2,67.35,134.7,85.36
O0029558,P000207,1,180.55,180.55,138.04
O0029558,P000216,1,174.5,174.5,123.99
O0029558,P000077,2,54.81,109.62,68.22
O0029561,P000062,2,226.91,453.82,252.56
O0029561,P000165,2,35.61,71.22,46.2
O0029561,P000205,3,105.36,316.08,222.36
O0029563,P000102,1,131.57,131.57,102.09
O0029567,P000026,3,55.64,166.92,113.94
O0029567,P000219,2,115.81,231.62,129.02
O0029570,P000050,1,123.33,123.33,83.84
O0029572,P000111,1,87.61,87.61,59.95
O0029572,P000094,2,102.07,204.14,145.8
O0029572,P000152,1,50.19,50.19,34.36
O0029572,P000058,2,111.12,222.24,172.4
O0029577,P000103,2,86.7,173.4,111.88
O0029579,P000115,2,64.04,128.08,93.82
O0029579,P000019,1,88.69,88.69,73.1
O0029579,P000074,2,102.46,204.92,167.5
O0029593,P000083,1,88.83,88.83,57.71
O0029593,P000014,3,142.15,426.45,279.57
O0029593,P000070,2,133.12,266.24,201.76
O0029593,P000199,3,50.43,151.29,96.45
O0029594,P000155,2,159.73,319.46,259.28
O0029595,P000155,2,159.73,319.46,259.28
O0029595,P000013,3,67.35,202.05,128.04
O0029595,P000109,2,160.16,320.32,198.44
O0029598,P000135,2,142.53,285.06,161.2
O0029600,P000114,1,31.0,31.0,21.9
O0029600,P000202,1,58.15,58.15,43.37
O0029600,P000176,1,73.87,73.87,44.32
O0029604,P000032,1,101.71,101.71,78.57
O0029606,P000131,2,44.85,89.7,85.3
O0029606,P000010,1,91.65,91.65,53.37
O0029615,P000005,1,237.41,237.41,139.7
O0029619,P000172,3,183.34,550.02,327.36
O0029621,P000074,2,102.46,204.92,167.5
O0029621,P000106,3,107.24,321.72,185.64
O0029621,P000134,2,120.63,241.26,138.56
O0029629,P000007,1,34.45,34.45,29.18
O0029629,P000218,3,39.43,118.29,81.84
O0029629,P000013,3,67.35,202.05,128.04
O0029629,P000179,3,24.92,74.76,60.24
O0029632,P000110,3,20.52,61.56,49.41
O0029632,P000150,2,122.07,244.14,142.34
O0029632,P000167,2,93.41,186.82,140.1
O0029633,P000103,2,86.7,173.4,111.88
O0029639,P000212,3,66.35,199.05,158.4
O0029650,P000113,3,130.31,390.93,314.49
O0029650,P000045,3,162.3,486.9,370.44
O0029652,P000048,1,136.93,136.93,91.53
O0029653,P000083,3,88.83,266.49,173.13
O0029653,P000081,3,33.16,99.48,71.82
O0029653,P000137,2,95.13,190.26,111.6
O0029654,P000140,3,129.81,389.43,316.74
O0029658,P000186,3,36.72,110.16,89.79
O0029659,P000197,1,45.2,45.2,28.01
O0029659,P000010,1,85.01,85.01,53.37
O0029662,P000108,2,12.76,25.52,20.06
O0029665,P000060,2,19.54,39.08,22.4
O0029665,P000078,3,76.24,228.72,180.93
O0029665,P000168,2,59.75,119.5,93.0
O0029668,P000144,2,20.82,41.64,27.08
O0029668,P000101,1,89.95,89.95,56.1
O0029668,P000094,3,102.07,306.21,218.7
O0029674,P000059,1,40.36,40.36,34.58
O0029674,P000063,1,116.15,116.15,65.11
O0029684,P000050,1,120.84,120.84,83.84
O0029684,P000035,1,105.63,105.63,68.97
O0029684,P000017,3,129.33,387.99,238.08
O0029684,P000105,1,63.3,63.3,46.53
O0029687,P000039,3,110.39,331.17,225.39
O0029687,P000017,2,129.33,258.66,158.72
O0029687,P000002,1,48.7,48.7,34.02
O0029687,P000182,3,162.81,488.43,292.98
O0029688,P000112,2,7.78,15.56,10.02
O0029688,P000200,3,71.12,213.36,123.42
O0029690,P000149,3,186.82,560.46,401.94
O0029690,P000178,1,170.73,170.73,96.45
O0029691,P000145,2,74.46,148.92,130.4
O0029691,P000141,1,243.31,243.31,138.14
O0029691,P000043,2,9.11,18.22,12.62
O0029691,P000086,2,58.31,116.62,70.02
O0029697,P000025,3,162.85,488.55,298.23
O0029699,P000063,1,116.15,116.15,65.11
O0029699,P000054,3,9.27,27.81,16.02
O0029699,P000018,1,167.08,167.08,118.6
O0029699,P000072,1,31.58,31.58,22.3
O0029703,P000191,3,94.4,283.2,168.3
O0029703,P000066,1,109.32,109.32,61.5
O0029703,P000170,1,96.8,96.8,54.42
O0029708,P000216,3,174.5,523.5,371.97
O0029708,P000213,3,125.43,376.29,277.38
O0029713,P000062,2,226.91,453.82,252.56
O0029713,P000112,2,7.78,15.56,10.02
O0029713,P000220,3,131.92,395.76,316.83
O0029713,P000149,2,186.82,373.64,267.96
O0029714,P000207,1,180.55,180.55,138.04
O0029714,P000100,1,158.42,158.42,129.51
O0029714,P000030,1,87.03,87.03,64.17
O0029714,P000114,1,31.0,31.0,21.9
O0029718,P000139,3,47.65,142.95,91.35
O0029718,P000041,2,87.84,175.68,102.42
O0029718,P000037,2,162.34,324.68,192.46
O0029721,P000203,3,152.71,458.13,365.28
O0029721,P000033,3,190.5,571.5,393.87
O0029721,P000122,2,68.44,136.88,87.06
O0029724,P000057,1,173.82,173.82,98.82
O0029724,P000161,3,167.58,502.74,414.54
O0029731,P000045,3,177.13,531.39,370.44
O0029731,P000161,1,167.58,167.58,138.18
O0029741,P000074,1,102.46,102.46,83.75
O0029741,P000184,2,198.0,396.0,260.64
O0029741,P000004,1,61.41,61.41,39.3
O0029742,P000162,1,92.33,92.33,70.53
O0029743,P000059,1,42.4,42.4,34.58
O0029744,P000061,1,67.98,67.98,50.03
O0029744,P000091,1,42.42,42.42,25.07
O0029746,P000156,2,152.88,305.76,241.78
O0029750,P000147,1,147.45,147.45,92.58
O0029750,P000195,3,53.49,160.47,105.03
O0029750,P000105,3,64.7,194.1,139.59
O0029756,P000067,3,134.32,402.96,260.79
O0029764,P000152,1,50.19,50.19,34.36
O0029764,P000170,2,96.8,193.6,108.84
O0029764,P000078,2,70.22,140.44,120.62
O0029765,P000050,2,123.33,246.66,167.68
O0029771,P000106,1,107.24,107.24,61.88
O0029774,P000192,1,185.35,185.35,139.62
O0029774,P000093,3,34.96,104.88,63.39
O0029774,P000023,3,100.61,301.83,225.51
O0029777,P000124,3,38.14,114.42,72.3
O0029777,P000195,3,56.5,169.5,105.03
O0029777,P000068,2,20.3,40.6,31.34
O0029779,P000175,1,179.57,179.57,121.68
O0029783,P000077,1,54.81,54.81,34.11
O0029785,P000212,2,63.11,126.22,105.6
O0029785,P000069,1,202.06,202.06,132.62
O0029785,P000033,3,190.5,571.5,393.87
O0029785,P000020,2,21.98,43.96,32.58
O0029786,P000020,3,21.98,65.94,48.87
O0029786,P000048,1,129.67,129.67,91.53
O0029786,P000188,3,38.31,114.93,80.52
O0029788,P000107,1,66.3,66.3,48.89
O0029788,P000052,1,195.36,195.36,125.45
O0029788,P000183,3,74.7,224.1,176.76
O0029788,P000186,3,33.85,101.55,89.79
O0029789,P000209,2,75.33,150.66,102.12
O0029789,P000144,2,20.82,41.64,27.08
O0029789,P000193,3,62.5,187.5,144.42
O0029795,P000034,3,159.16,477.48,369.09
O0029795,P000186,3,36.72,110.16,89.79
O0029799,P000115,1,61.07,61.07,46.91
O0029799,P000149,1,168.07,168.07,133.98
O0029799,P000063,3,116.15,348.45,195.33
O0029799,P000001,1,35.7,35.7,26.73
O0029803,P000164,2,93.57,187.14,116.92
O0029803,P000207,3,180.55,541.65,414.12
O0029803,P000113,3,130.31,390.93,314.49
O0029812,P000044,2,71.92,143.84,113.98
O0029812,P000187,2,89.77,179.54,105.26
O0029816,P000046,3,155.2,465.6,352.35
O0029816,P000072,1,31.58,31.58,22.3
O0029816,P000157,3,52.19,156.57,106.56
O0029816,P000075,2,39.15,78.3,57.54
O0029821,P000214,3,15.6,46.8,33.09
O0029821,P000182,1,162.81,162.81,97.66
O0029821,P000112,1,7.23,7.23,5.01
O0029823,P000179,1,24.92,24.92,20.08
O0029823,P000098,1,7.62,7.62,6.5
O0029823,P000213,3,125.43,376.29,277.38
O0029831,P000015,1,154.53,154.53,127.68
O0029831,P000194,2,173.73,347.46,216.46
O0029831,P000191,1,94.4,94.4,56.1
O0029834,P000060,1,19.54,19.54,11.2
O0029836,P000151,1,104.27,104.27,80.65
O0029836,P000160,3,76.27,228.81,179.79
O0029836,P000152,3,50.19,150.57,103.08
O0029836,P000005,1,237.41,237.41,139.7
O0029837,P000077,3,54.81,164.43,102.33
O0029837,P000068,1,20.3,20.3,15.67
O0029837,P000099,2,89.49,178.98,99.88
O0029844,P000047,3,211.23,633.69,400.5
O0029844,P000091,1,42.42,42.42,25.07
O0029844,P000148,3,84.61,253.83,173.7
O0029847,P000103,2,86.7,173.4,111.88
O0029852,P000003,1,143.71,143.71,87.53
O0029852,P000097,2,167.82,335.64,244.32
O0029852,P000206,2,61.6,123.2,98.86
O0029854,P000125,3,133.53,400.59,315.15
O0029854,P000209,2,75.33,150.66,102.12
O0029854,P000009,2,165.69,331.38,230.02
O0029854,P000013,2,67.35,134.7,85.36
O0029862,P000129,2,183.24,366.48,266.4
O0029862,P000115,2,64.04,128.08,93.82
O0029862,P000107,1,66.3,66.3,48.89
O0029862,P000187,2,89.77,179.54,105.26
O0029866,P000117,2,93.0,186.0,111.86
O0029867,P000174,2,80.62,161.24,102.84
O0029867,P000208,1,90.75,90.75,61.08
O0029867,P000081,3,33.16,99.48,71.82
O0029867,P000075,2,39.15,78.3,57.54
O0029868,P000110,3,23.38,70.14,49.41
O0029873,P000178,3,170.73,512.19,289.35
O0029873,P000025,1,154.26,154.26,99.41
O0029873,P000144,2,20.82,41.64,27.08
O0029873,P000176,2,73.87,147.74,88.64
O0029875,P000149,1,186.82,186.82,133.98
O0029875,P000170,1,91.88,91.88,54.42
O0029876,P000022,3,172.32,516.96,356.7
O0029876,P000004,1,61.41,61.41,39.3
O0029876,P000189,3,136.18,408.54,348.81
O0029876,P000166,3,123.53,370.59,222.18
O0029878,P000048,3,136.93,410.79,274.59
O0029878,P000141,1,217.3,217.3,138.14
O0029878,P000091,1,37.17,37.17,25.07
O0029881,P000029,1,23.05,23.05,17.08
O0029885,P000079,1,113.61,113.61,75.22
O0029889,P000123,2,12.98,25.96,21.58
O0029889,P000135,2,142.53,285.06,161.2
O0029889,P000003,1,143.71,143.71,87.53
O0029889,P000004,3,61.41,184.23,117.9
O0029892,P000004,1,61.41,61.41,39.3
O0029892,P000018,1,167.08,167.08,118.6
O0029892,P000075,3,39.15,117.45,86.31
O0029899,P000037,2,141.69,283.38,192.46
O0029899,P000030,3,87.03,261.09,192.51
O0029907,P000069,3,202.06,606.18,397.86
O0029907,P000076,3,64.08,192.24,172.98
O0029907,P000089,1,209.04,209.04,134.35
O0029907,P000186,3,36.72,110.16,89.79
O0029908,P000096,1,92.07,92.07,54.39
O0029908,P000165,1,35.61,35.61,23.1
O0029908,P000206,2,68.58,137.16,98.86
O0029908,P000136,2,170.33,340.66,266.04
O0029913,P000081,2,30.13,60.26,47.88
O0029913,P000009,2,165.69,331.38,230.02
O0029913,P000198,3,155.23,465.69,363.99
O0029913,P000148,2,87.71,175.42,115.8
O0029918,P000177,3,130.6,391.8,264.75
O0029922,P000006,2,111.49,222.98,163.24
O0029922,P000149,3,186.82,560.46,401.94
O0029922,P000074,2,102.46,204.92,167.5
O0029932,P000189,1,146.11,146.11,116.27
O0029932,P000195,1,56.5,56.5,35.01
O0029932,P000008,3,119.97,359.91,244.65
O0029937,P000005,2,237.41,474.82,279.4
O0029937,P000116,2,118.02,236.04,167.96
O0029941,P000207,3,180.55,541.65,414.12
O0029941,P000097,1,167.82,167.82,122.16
O0029941,P000115,2,64.04,128.08,93.82
O0029941,P000219,1,104.01,104.01,64.51
O0029943,P000108,1,12.76,12.76,10.03
O0029949,P000094,1,102.07,102.07,72.9
O0029957,P000202,3,67.22,201.66,130.11
O0029957,P000171,2,204.9,409.8,229.36
O0029957,P000194,2,160.88,321.76,216.46
O0029966,P000136,3,158.44,475.32,399.06
O0029966,P000099,1,89.49,89.49,49.94
O0029966,P000194,1,172.9,172.9,108.23
O0029966,P000121,2,173.56,347.12,215.4
O0029969,P000123,1,13.34,13.34,10.79
O0029969,P000089,3,209.04,627.12,403.05
O0029969,P000012,3,149.91,449.73,281.76
O0029975,P000219,3,115.81,347.43,193.53
O0029985,P000033,1,164.0,164.0,131.29
O0029985,P000178,1,170.73,170.73,96.45
O0029985,P000110,1,23.38,23.38,16.47
O0029987,P000212,3,66.35,199.05,158.4
O0029988,P000037,3,162.34,487.02,288.69
O0029988,P000003,3,143.71,431.13,262.59
O0029988,P000105,2,64.7,129.4,93.06
O0029988,P000060,1,19.54,19.54,11.2
O0029990,P000197,1,39.11,39.11,28.01
O0029990,P000208,3,90.75,272.25,183.24
O0029990,P000026,1,49.41,49.41,37.98
O0029991,P000134,3,120.63,361.89,207.84
O0029991,P000007,2,37.9,75.8,58.36
O0029991,P000097,3,167.82,503.46,366.48
O0029994,P000182,1,162.81,162.81,97.66
O0029995,P000134,3,114.13,342.39,207.84
O0029995,P000181,3,160.5,481.5,335.13
O0029995,P000081,3,33.16,99.48,71.82
O0029995,P000083,2,82.31,164.62,115.42
O0030004,P000189,2,146.11,292.22,232.54
O0030004,P000064,1,161.85,161.85,113.1
O0030004,P000178,2,161.0,322.0,192.9
O0030004,P000164,3,103.98,311.94,175.38
O0030005,P000111,2,87.61,175.22,119.9
O0030005,P000163,1,62.87,62.87,45.01
O0030005,P000180,1,172.02,172.02,135.45
O0030010,P000086,2,56.53,113.06,70.02
O0030010,P000010,2,91.65,183.3,106.74
O0030010,P000210,3,108.74,326.22,202.17
O0030010,P000035,1,105.63,105.63,68.97
O0030014,P000064,2,161.85,323.7,226.2
O0030017,P000153,2,29.01,58.02,36.04
O0030017,P000084,2,117.97,235.94,192.04
O0030017,P000083,1,77.53,77.53,57.71
O0030017,P000096,1,79.86,79.86,54.39
O0030020,P000015,3,154.53,463.59,383.04
O0030020,P000092,3,158.09,474.27,286.74
O0030020,P000119,3,139.19,417.57,247.89
O0030028,P000200,2,68.6,137.2,82.28
O0030031,P000077,1,54.81,54.81,34.11
O0030031,P000147,1,160.43,160.43,92.58
O0030031,P000038,2,135.83,271.66,199.34
O0030034,P000210,2,108.74,217.48,134.78
O0030034,P000174,3,80.62,241.86,154.26
O0030034,P000102,1,139.36,139.36,102.09
O0030034,P000081,3,33.16,99.48,71.82
O0030037,P000010,2,91.65,183.3,106.74
O0030037,P000073,3,143.59,430.77,329.49
O0030037,P000114,3,31.0,93.0,65.7
O0030038,P000033,3,173.69,521.07,393.87
O0030039,P000199,2,50.43,100.86,64.3
O0030039,P000002,1,48.7,48.7,34.02
O0030039,P000078,1,76.24,76.24,60.31
O0030042,P000012,1,143.09,143.09,93.92
O0030042,P000216,3,174.5,523.5,371.97
O0030043,P000086,1,58.31,58.31,35.01
O0030045,P000047,1,211.23,211.23,133.5
O0030045,P000165,3,35.61,106.83,69.3
O0030045,P000023,1,100.61,100.61,75.17
O0030045,P000189,1,146.11,146.11,116.27
O0030055,P000033,1,190.5,190.5,131.29
O0030055,P000132,3,205.17,615.51,391.68
O0030056,P000051,3,59.73,179.19,144.72
O0030057,P000198,2,155.23,310.46,242.66
O0030059,P000016,2,39.55,79.1,56.26
O0030061,P000212,2,66.35,132.7,105.6
O0030063,P000198,1,155.23,155.23,121.33
O0030063,P000144,3,19.32,57.96,40.62
O0030071,P000173,1,180.17,180.17,130.38
O0030071,P000176,1,73.87,73.87,44.32
O0030076,P000138,1,15.57,15.57,10.06
O0030081,P000209,3,69.15,207.45,153.18
O0030081,P000127,1,40.33,40.33,22.64
O0030081,P000166,2,123.53,247.06,148.12
O0030081,P000040,2,55.97,111.94,82.24
O0030085,P000043,3,9.11,27.33,18.93
O0030085,P000087,2,132.98,265.96,190.5
O0030085,P000130,3,165.68,497.04,285.18
O0030087,P000082,2,108.66,217.32,126.44
O0030087,P000209,1,75.33,75.33,51.06
O0030087,P000192,3,185.35,556.05,418.86
O0030087,P000145,2,87.36,174.72,130.4
O0030088,P000132,2,205.17,410.34,261.12
O0030088,P000071,3,12.75,38.25,25.02
O0030088,P000008,3,119.97,359.91,244.65
O0030092,P000134,2,120.63,241.26,138.56
O0030092,P000110,2,23.38,46.76,32.94
O0030092,P000157,2,52.19,104.38,71.04
O0030093,P000047,2,211.23,422.46,267.0
O0030093,P000111,2,87.61,175.22,119.9
O0030093,P000068,2,18.41,36.82,31.34
O0030094,P000051,3,59.73,179.19,144.72
O0030095,P000015,3,154.53,463.59,383.04
O0030095,P000040,2,58.35,116.7,82.24
O0030098,P000048,3,136.93,410.79,274.59
O0030098,P000054,1,9.48,9.48,5.34
O0030107,P000097,1,149.34,149.34,122.16
O0030107,P000076,3,70.57,211.71,172.98
O0030108,P000120,3,68.53,205.59,152.25
O0030111,P000065,3,184.09,552.27,405.75
O0030111,P000138,1,14.19,14.19,10.06
O0030111,P000208,3,79.42,238.26,183.24
O0030111,P000181,1,160.5,160.5,111.71
O0030116,P000016,3,39.55,118.65,84.39
O0030116,P000049,1,86.43,86.43,53.48
O0030135,P000162,2,92.33,184.66,141.06
O0030135,P000066,2,109.32,218.64,123.0
O0030136,P000119,1,125.51,125.51,82.63
O0030139,P000104,1,145.45,145.45,111.46
O0030139,P000172,2,183.34,366.68,218.24
O0030140,P000039,2,110.39,220.78,150.26
O0030140,P000052,1,195.36,195.36,125.45
O0030140,P000162,3,92.33,276.99,211.59
O0030140,P000054,3,9.48,28.44,16.02
O0030142,P000072,2,31.58,63.16,44.6
O0030142,P000165,2,35.61,71.22,46.2
O0030142,P000031,3,104.78,314.34,199.56
O0030143,P000072,2,31.58,63.16,44.6
O0030143,P000035,2,105.63,211.26,137.94
O0030143,P000047,1,211.23,211.23,133.5
O0030144,P000102,2,139.36,278.72,204.18
O0030144,P000180,3,172.02,516.06,406.35
O0030146,P000124,1,38.14,38.14,24.1
O0030155,P000015,1,154.53,154.53,127.68
O0030155,P000210,2,102.64,205.28,134.78
O0030155,P000202,2,67.22,134.44,86.74
O0030167,P000105,3,64.7,194.1,139.59
O0030167,P000041,1,80.14,80.14,51.21
O0030179,P000216,1,174.5,174.5,123.99
O0030182,P000045,2,177.13,354.26,246.96
O0030182,P000146,3,176.67,530.01,364.56
O0030183,P000037,3,162.34,487.02,288.69
O0030183,P000043,3,9.11,27.33,18.93
O0030189,P000158,3,19.57,58.71,32.82
O0030189,P000148,2,87.71,175.42,115.8
O0030189,P000085,2,157.08,314.16,218.64
O0030189,P000215,1,110.1,110.1,70.96
O0030197,P000083,2,88.83,177.66,115.42
O0030199,P000120,1,74.55,74.55,50.75
O0030199,P000110,1,23.38,23.38,16.47
O0030199,P000023,1,100.61,100.61,75.17
O0030201,P000002,3,48.7,146.1,102.06
O0030201,P000124,1,38.14,38.14,24.1
O0030210,P000061,1,65.86,65.86,50.03
O0030210,P000057,1,173.82,173.82,98.82
O0030210,P000096,3,92.07,276.21,163.17
O0030216,P000002,1,48.7,48.7,34.02
O0030217,P000077,3,54.81,164.43,102.33
O0030226,P000055,2,103.25,206.5,164.3
O0030228,P000216,1,174.5,174.5,123.99
O0030231,P000062,3,226.91,680.73,378.84
O0030231,P000031,1,104.78,104.78,66.52
O0030231,P000083,1,88.83,88.83,57.71
O0030233,P000044,3,71.92,215.76,170.97
O0030233,P000116,2,118.02,236.04,167.96
O0030233,P000137,3,95.13,285.39,167.4
O0030233,P000140,1,129.81,129.81,105.58
O0030235,P000148,1,87.71,87.71,57.9
O0030237,P000008,2,119.97,239.94,163.1
O0030237,P000220,2,131.92,263.84,211.22
O0030239,P000082,3,108.66,325.98,189.66
O0030239,P000158,2,19.57,39.14,21.88
O0030239,P000018,3,167.08,501.24,355.8
O0030244,P000093,1,34.96,34.96,21.13
O0030244,P000021,2,63.5,127.0,89.16
O0030244,P000128,3,46.36,139.08,89.4
O0030245,P000132,3,205.17,615.51,391.68
O0030249,P000084,3,117.97,353.91,288.06
O0030249,P000201,1,46.52,46.52,30.22
O0030249,P000177,1,130.6,130.6,88.25
O0030250,P000193,2,62.5,125.0,96.28
O0030250,P000157,3,52.19,156.57,106.56
O0030250,P000006,2,127.78,255.56,163.24
O0030252,P000171,1,204.9,204.9,114.68
O0030252,P000012,1,149.91,149.91,93.92
O0030252,P000028,1,9.84,9.84,6.4
O0030252,P000032,3,101.71,305.13,235.71
O0030253,P000005,2,237.41,474.82,279.4
O0030259,P000148,3,81.18,243.54,173.7
O0030259,P000091,3,42.42,127.26,75.21
O0030259,P000137,2,95.13,190.26,111.6
O0030261,P000092,1,158.09,158.09,95.58
O0030261,P000136,3,170.33,510.99,399.06
O0030261,P000020,3,21.98,65.94,48.87
O0030261,P000071,3,12.7,38.1,25.02
O0030262,P000111,1,87.61,87.61,59.95
O0030262,P000093,1,30.26,30.26,21.13
O0030262,P000045,1,177.13,177.13,123.48
O0030262,P000141,1,243.31,243.31,138.14
O0030263,P000083,1,88.83,88.83,57.71
O0030267,P000089,3,180.09,540.27,403.05
O0030267,P000062,1,226.91,226.91,126.28
O0030267,P000141,1,243.31,243.31,138.14
O0030273,P000084,2,117.97,235.94,192.04
O0030273,P000131,3,51.84,155.52,127.95
O0030276,P000198,2,155.23,310.46,242.66
O0030276,P000034,2,159.16,318.32,246.06
O0030279,P000042,1,143.28,143.28,106.57
O0030279,P000089,2,182.0,364.0,268.7
O0030279,P000192,2,185.35,370.7,279.24
O0030279,P000097,2,167.82,335.64,244.32
O0030283,P000067,3,134.32,402.96,260.79
O0030283,P000181,2,160.5,321.0,223.42
O0030287,P000219,1,115.81,115.81,64.51
O0030287,P000200,2,71.12,142.24,82.28
O0030287,P000211,3,117.57,352.71,228.99
O0030294,P000019,1,88.69,88.69,73.1
O0030294,P000172,1,164.84,164.84,109.12
O0030294,P000145,3,87.36,262.08,195.6
O0030294,P000067,3,134.32,402.96,260.79
O0030299,P000163,1,62.87,62.87,45.01
O0030299,P000015,3,154.53,463.59,383.04
O0030299,P000006,2,127.78,255.56,163.24
O0030299,P000055,2,99.07,198.14,164.3
O0030301,P000051,3,59.73,179.19,144.72
O0030301,P000084,3,117.97,353.91,288.06
O0030301,P000124,2,38.14,76.28,48.2
O0030302,P000121,2,157.89,315.78,215.4
O0030302,P000078,2,76.24,152.48,120.62
O0030302,P000010,1,91.65,91.65,53.37
O0030305,P000075,2,39.15,78.3,57.54
O0030305,P000016,1,39.55,39.55,28.13
O0030305,P000207,1,180.55,180.55,138.04
O0030305,P000115,2,64.04,128.08,93.82
O0030312,P000016,2,39.55,79.1,56.26
O0030312,P000127,2,40.33,80.66,45.28
O0030312,P000133,2,187.12,374.24,278.64
O0030312,P000164,2,103.98,207.96,116.92
O0030314,P000093,1,34.96,34.96,21.13
O0030314,P000167,1,93.41,93.41,70.05
O0030315,P000011,1,213.66,213.66,138.79
O0030315,P000220,3,131.92,395.76,316.83
O0030315,P000133,3,187.12,561.36,417.96
O0030317,P000185,3,181.06,543.18,418.59
O0030317,P000086,2,58.31,116.62,70.02
O0030318,P000063,2,116.15,232.3,130.22
O0030318,P000046,2,181.44,362.88,234.9
O0030318,P000188,3,42.25,126.75,80.52
O0030321,P000215,3,110.1,330.3,212.88
O0030321,P000016,1,39.55,39.55,28.13
O0030321,P000041,3,87.84,263.52,153.63
O0030321,P000120,2,74.55,149.1,101.5
O0030340,P000135,2,142.53,285.06,161.2
O0030340,P000101,2,89.95,179.9,112.2
O0030340,P000080,1,50.15,50.15,41.41
O0030344,P000099,2,89.49,178.98,99.88
O0030344,P000188,2,42.25,84.5,53.68
O0030344,P000123,2,13.34,26.68,21.58
O0030347,P000112,2,7.78,15.56,10.02
O0030349,P000034,1,159.16,159.16,123.03
O0030351,P000077,2,53.06,106.12,68.22
O0030358,P000096,1,92.07,92.07,54.39
O0030358,P000100,1,172.57,172.57,129.51
O0030358,P000083,1,88.83,88.83,57.71
O0030358,P000207,3,180.55,541.65,414.12
O0030359,P000012,2,149.91,299.82,187.84
O0030359,P000061,3,63.53,190.59,150.09
O0030359,P000210,1,108.74,108.74,67.39
O0030359,P000162,1,92.33,92.33,70.53
O0030364,P000148,1,85.82,85.82,57.9
O0030364,P000185,2,181.06,362.12,279.06
O0030378,P000197,3,45.2,135.6,84.03
O0030378,P000112,2,7.78,15.56,10.02
O0030381,P000195,3,56.5,169.5,105.03
O0030381,P000146,2,176.67,353.34,243.04
O0030381,P000134,3,120.63,361.89,207.84
O0030381,P000049,2,86.43,172.86,106.96
O0030383,P000136,3,170.33,510.99,399.06
O0030383,P000098,2,8.88,17.76,13.0
O0030383,P000003,1,143.71,143.71,87.53
O0030383,P000095,2,185.01,370.02,266.76
O0030386,P000036,1,146.96,146.96,114.78
O0030386,P000182,3,162.81,488.43,292.98
O0030386,P000121,3,173.56,520.68,323.1
O0030386,P000081,1,31.98,31.98,23.94
O0030387,P000131,2,51.84,103.68,85.3
O0030396,P000121,3,161.36,484.08,323.1
O0030396,P000161,3,167.58,502.74,414.54
O0030397,P000022,3,172.32,516.96,356.7
O0030398,P000098,3,8.88,26.64,19.5
O0030398,P000196,1,18.21,18.21,11.81
O0030398,P000007,2,33.75,67.5,58.36
O0030398,P000184,2,198.0,396.0,260.64
O0030400,P000085,1,157.08,157.08,109.32
O0030401,P000143,2,118.23,236.46,150.16
O0030401,P000142,1,195.51,195.51,123.08
O0030403,P000112,2,7.78,15.56,10.02
O0030403,P000046,3,181.44,544.32,352.35
O0030403,P000117,2,93.0,186.0,111.86
O0030403,P000123,2,13.34,26.68,21.58
O0030407,P000025,2,153.69,307.38,198.82
O0030423,P000074,2,102.46,204.92,167.5
O0030423,P000077,2,54.81,109.62,68.22
O0030424,P000213,3,110.71,332.13,277.38
O0030424,P000006,1,127.78,127.78,81.62
O0030424,P000142,3,195.51,586.53,369.24
O0030424,P000194,2,175.11,350.22,216.46
O0030428,P000047,1,211.23,211.23,133.5
O0030428,P000196,3,18.21,54.63,35.43
O0030430,P000003,2,143.71,287.42,175.06
O0030440,P000097,2,167.82,335.64,244.32
O0030440,P000009,3,165.69,497.07,345.03
O0030440,P000046,3,164.33,492.99,352.35
O0030448,P000186,1,36.72,36.72,29.93
O0030454,P000116,1,109.55,109.55,83.98
O0030454,P000213,2,107.15,214.3,184.92
O0030454,P000210,2,108.74,217.48,134.78
O0030457,P000156,3,152.88,458.64,362.67
O0030457,P000173,2,180.17,360.34,260.76
O0030459,P000009,1,165.69,165.69,115.01
O0030459,P000030,1,87.03,87.03,64.17
O0030462,P000163,3,62.87,188.61,135.03
O0030463,P000100,2,172.57,345.14,259.02
O0030463,P000158,1,19.57,19.57,10.94
O0030463,P000026,2,55.64,111.28,75.96
O0030463,P000131,2,51.84,103.68,85.3
O0030464,P000153,2,29.01,58.02,36.04
O0030464,P000075,1,39.15,39.15,28.77
O0030464,P000187,1,89.77,89.77,52.63
O0030464,P000050,1,123.33,123.33,83.84
O0030468,P000173,2,180.17,360.34,260.76
O0030468,P000197,2,45.2,90.4,56.02
O0030469,P000193,1,62.5,62.5,48.14
O0030471,P000183,1,74.7,74.7,58.92
O0030471,P000113,3,130.31,390.93,314.49
O0030471,P000030,2,87.03,174.06,128.34
O0030474,P000028,1,9.84,9.84,6.4
O0030474,P000158,1,19.57,19.57,10.94
O0030474,P000198,3,155.23,465.69,363.99
O0030477,P000167,3,93.41,280.23,210.15
O0030477,P000174,2,77.24,154.48,102.84
O0030477,P000010,2,91.65,183.3,106.74
O0030480,P000003,2,143.71,287.42,175.06
O0030480,P000001,2,41.02,82.04,53.46
O0030480,P000164,2,103.98,207.96,116.92
O0030480,P000072,1,31.58,31.58,22.3
O0030488,P000151,1,104.27,104.27,80.65
O0030488,P000124,3,38.14,114.42,72.3
O0030488,P000215,3,110.1,330.3,212.88
