customer_id,signup_date,acquisition_channel,region,is_vip
C006217,2025-04-11,Organic,South,0
C002747,2025-04-12,Organic,East,0
C007704,2025-04-12,Organic,Central,0
C001672,2025-04-12,Email,Central,0
C005215,2025-04-12,Paid Search,North,0
C002012,2025-04-12,Paid Search,West,0
C003607,2025-04-12,Paid Search,Central,0
C004175,2025-04-12,Affiliate,Central,0
C006508,2025-04-12,Affiliate,North,0
C002231,2025-04-12,Social,East,0
C004368,2025-04-12,Paid Search,South,0
C004407,2025-04-12,Email,North,0
C004495,2025-04-12,Organic,North,0
C007948,2025-04-12,Paid Search,North,0
C000359,2025-04-12,Organic,South,0
C002437,2025-04-12,Email,,0
C004641,2025-04-12,Paid Search,East,0
C004793,2025-04-12,Social,East,0
C006385,2025-04-12,Social,East,0
C005912,2025-04-12,Paid Search,Central,0
C001507,2025-04-12,Affiliate,South,0
C001901,2025-04-12,Affiliate,North,0
C000580,2025-04-12,Organic,West,0
C005476,2025-04-12,Social,West,0
C002093,2025-04-12,Paid Search,South,0
C001313,2025-04-13,Paid Search,South,0
C005649,2025-04-13,Paid Search,Central,0
C007334,2025-04-13,Social,East,0
C001811,2025-04-13,Email,South,0
C006980,2025-04-13,Organic,Central,0
C001981,2025-04-13,Direct,Central,0
C005100,2025-04-13,Paid Search,South,0
C008006,2025-04-13,Paid Search,East,0
C001423,2025-04-13,Organic,North,0
C004508,2025-04-13,Organic,North,0
C004222,2025-04-13,Paid Search,Central,0
C001581,2025-04-13,Affiliate,North,0
C006464,2025-04-13,Organic,East,0
C000064,2025-04-13,Paid Search,Central,0
C007467,2025-04-13,Organic,West,0
C008260,2025-04-13,Paid Search,North,0
C008696,2025-04-13,Organic,Central,0
C002853,2025-04-13,Social,Central,0
C004935,2025-04-13,Affiliate,Central,1
C002191,2025-04-14,Direct,North,0
C007923,2025-04-14,Direct,South,0
C008263,2025-04-14,Paid Search,North,0
C003536,2025-04-14,Email,Central,0
C002481,2025-04-14,Affiliate,North,0
C006346,2025-04-14,Email,West,0
C008861,2025-04-14,Paid Search,North,0
C000765,2025-04-14,Social,West,0
C000490,2025-04-14,Paid Search,East,0
C005852,2025-04-14,Paid Search,South,0
C006015,2025-04-14,Paid Search,South,1
C000530,2025-04-14,Email,North,0
C002261,2025-04-15,Paid Search,West,0
C003663,2025-04-15,Email,West,0
C002033,2025-04-15,Direct,South,0
C004499,2025-04-15,Direct,Central,0
C002022,2025-04-15,Organic,Central,0
C006933,2025-04-15,Direct,East,0
C003883,2025-04-15,Organic,North,0
C006045,2025-04-15,Direct,South,0
C007371,2025-04-15,Paid Search,West,0
C002986,2025-04-15,Social,East,0
C000006,2025-04-15,Organic,East,0
C006221,2025-04-15,Organic,South,0
C000096,2025-04-15,Organic,North,0
C001975,2025-04-15,Affiliate,East,0
C008398,2025-04-15,Email,West,0
C003929,2025-04-15,Paid Search,South,0
C001793,2025-04-15,Direct,West,0
C006077,2025-04-15,Organic,West,0
C005876,2025-04-16,Email,South,0
C002532,2025-04-16,Email,West,0
C004180,2025-04-16,Social,South,0
C001723,2025-04-16,Social,West,0
C003744,2025-04-16,Paid Search,South,0
C000885,2025-04-16,Direct,West,0
C000228,2025-04-16,Paid Search,North,0
C003395,2025-04-16,Direct,Central,0
C007089,2025-04-16,Organic,North,0
C000866,2025-04-16,Organic,North,0
C000066,2025-04-16,Organic,North,0
C007181,2025-04-17,Email,East,0
C008499,2025-04-17,Affiliate,East,0
C000249,2025-04-17,Direct,North,1
C008414,2025-04-17,Direct,West,0
C003011,2025-04-17,Social,West,0
C003313,2025-04-17,Organic,South,0
C003167,2025-04-17,Organic,East,0
C008584,2025-04-17,Paid Search,West,0
C004790,2025-04-17,Paid Search,South,0
C002309,2025-04-17,Organic,Central,0
C000961,2025-04-17,Organic,East,0
C001808,2025-04-17,Social,East,0
C005946,2025-04-17,Email,West,0
C000651,2025-04-17,Email,Central,0
C008104,2025-04-17,Paid Search,Central,0
C003306,2025-04-17,Paid Search,West,0
C004012,2025-04-18,Social,East,0
C007195,2025-04-18,Email,South,0
C008621,2025-04-18,Paid Search,West,0
C008359,2025-04-18,Email,South,0
C000080,2025-04-18,Organic,South,0
C008064,2025-04-18,Direct,West,0
C004460,2025-04-18,Organic,West,0
C006233,2025-04-18,Social,East,0
C003469,2025-04-18,Organic,Central,0
C002208,2025-04-18,Paid Search,Central,0
C000482,2025-04-18,Paid Search,North,0
C006898,2025-04-18,Organic,Central,0
C002325,2025-04-18,Email,West,0
C004224,2025-04-18,Organic,West,0
C001052,2025-04-19,Social,West,0
C004107,2025-04-19,Email,East,0
C006555,2025-04-19,Social,East,1
C004071,2025-04-19,Direct,East,0
C006421,2025-04-19,Organic,Central,0
C000243,2025-04-19,Paid Search,East,0
C005093,2025-04-19,Direct,North,0
C001221,2025-04-19,Organic,Central,1
C006316,2025-04-19,Paid Search,Central,0
C004171,2025-04-19,Paid Search,Central,0
C000138,2025-04-19,Email,Central,0
C002548,2025-04-19,Paid Search,South,0
C000935,2025-04-19,Social,North,0
C007385,2025-04-20,Affiliate,Central,0
C007201,2025-04-20,Paid Search,North,0
C006549,2025-04-20,Social,West,0
C003503,2025-04-20,Social,Central,0
C003239,2025-04-20,Paid Search,East,0
C007444,2025-04-20,Paid Search,East,0
C001613,2025-04-20,Direct,North,0
C007427,2025-04-20,Social,North,0
C008145,2025-04-20,Paid Search,Central,0
C004883,2025-04-20,Paid Search,North,0
C007954,2025-04-20,Paid Search,North,0
C008791,2025-04-20,Social,Central,0
C005606,2025-04-20,Direct,North,0
C002773,2025-04-20,Organic,East,0
C005939,2025-04-20,Organic,North,0
C002628,2025-04-20,Direct,East,0
C001060,2025-04-20,Organic,North,0
C008236,2025-04-20,Paid Search,West,0
C002952,2025-04-20,Paid Search,South,0
C000728,2025-04-20,Email,Central,0
C007246,2025-04-20,Social,East,0
C006095,2025-04-20,Paid Search,West,0
C002255,2025-04-20,Email,Central,0
C008451,2025-04-21,Direct,North,0
C000649,2025-04-21,Social,West,0
C001682,2025-04-21,Paid Search,East,0
C001316,2025-04-21,Organic,Central,0
C008144,2025-04-21,Email,South,0
C007428,2025-04-21,Social,West,0
C000786,2025-04-21,Direct,Central,0
C003461,2025-04-21,Organic,Central,0
C008439,2025-04-21,Paid Search,South,0
C004021,2025-04-21,Organic,East,0
C005296,2025-04-21,Organic,Central,0
C003014,2025-04-21,Social,South,0
C000718,2025-04-21,Paid Search,South,0
C000101,2025-04-21,Paid Search,Central,0
C007389,2025-04-21,Affiliate,Central,0
C001275,2025-04-21,Direct,North,0
C000833,2025-04-21,Email,East,0
C002278,2025-04-21,Email,South,0
C006287,2025-04-21,Email,East,0
C002639,2025-04-21,Email,East,0
C006332,2025-04-21,Paid Search,North,0
C008547,2025-04-21,Social,Central,0
C002483,2025-04-21,Social,North,0
C002116,2025-04-21,Organic,East,0
C000222,2025-04-21,Affiliate,Central,0
C007451,2025-04-21,Direct,North,0
C008881,2025-04-21,Direct,West,0
C000633,2025-04-21,Paid Search,Central,0
C007085,2025-04-22,Organic,West,0
C004618,2025-04-22,Email,East,0
C005142,2025-04-22,Affiliate,North,0
C001700,2025-04-22,Affiliate,North,0
C002389,2025-04-22,Social,Central,0
C004053,2025-04-22,Paid Search,Central,0
C006691,2025-04-22,Paid Search,South,0
C005633,2025-04-22,Social,North,0
C005835,2025-04-22,Email,Central,0
C001397,2025-04-22,Email,East,0
C007612,2025-04-22,Organic,East,0
C006244,2025-04-22,Organic,East,0
C003638,2025-04-22,Organic,East,0
C004085,2025-04-22,Paid Search,Central,0
C002380,2025-04-22,Email,Central,0
C007420,2025-04-23,Paid Search,South,0
C003248,2025-04-23,Affiliate,West,0
C003483,2025-04-23,Email,East,0
C008753,2025-04-23,Paid Search,West,0
C002771,2025-04-23,Email,East,0
C001081,2025-04-23,Paid Search,South,0
C002030,2025-04-23,Organic,South,0
C007686,2025-04-23,Social,West,0
C001069,2025-04-23,Paid Search,South,0
C000561,2025-04-23,Direct,North,0
C000465,2025-04-23,Direct,South,0
C002153,2025-04-23,Paid Search,East,0
C001211,2025-04-23,Paid Search,North,0
C003705,2025-04-23,Email,East,0
C000058,2025-04-23,Organic,East,0
C000671,2025-04-23,Social,Central,0
C001726,2025-04-23,Paid Search,North,0
C004347,2025-04-24,Social,East,0
C005422,2025-04-24,Organic,North,0
C005506,2025-04-24,Social,Central,0
C004621,2025-04-24,Direct,South,0
C005174,2025-04-24,Affiliate,West,0
C000693,2025-04-24,Organic,West,0
C008365,2025-04-24,Social,East,0
C008057,2025-04-24,Email,East,0
C004472,2025-04-24,Social,,0
C001432,2025-04-24,Email,North,0
C001473,2025-04-24,Direct,Central,0
C004415,2025-04-24,Affiliate,North,0
C004072,2025-04-24,Social,South,0
C002461,2025-04-24,Paid Search,East,0
C008531,2025-04-24,Email,South,0
C004152,2025-04-24,Social,West,0
C000278,2025-04-24,Organic,East,0
C001312,2025-04-24,Paid Search,West,0
C008087,2025-04-24,Paid Search,North,0
C008713,2025-04-25,Paid Search,East,0
C001757,2025-04-25,Direct,East,0
C004032,2025-04-25,Social,Central,0
C005955,2025-04-25,Social,East,0
C000654,2025-04-25,Organic,West,0
C006436,2025-04-25,Paid Search,East,0
C001303,2025-04-25,Paid Search,West,0
C002271,2025-04-25,Social,Central,0
C004352,2025-04-25,Organic,West,0
C007061,2025-04-25,Organic,South,0
C003211,2025-04-25,Direct,South,0
C000247,2025-04-25,Affiliate,Central,0
C005592,2025-04-25,Email,West,0
C008688,2025-04-25,Organic,North,0
C002829,2025-04-26,Email,South,0
C006061,2025-04-26,Paid Search,North,1
C004691,2025-04-26,Affiliate,South,0
C002612,2025-04-26,Social,West,0
C006124,2025-04-26,Organic,West,0
C003728,2025-04-26,Affiliate,Central,0
C007609,2025-04-26,Organic,Central,0
C008709,2025-04-26,Direct,West,0
C005657,2025-04-26,Email,East,0
C003148,2025-04-26,Paid Search,South,0
C006420,2025-04-26,Organic,East,0
C005671,2025-04-26,Direct,Central,0
C003923,2025-04-27,Organic,East,0
C005310,2025-04-27,Affiliate,East,0
C006977,2025-04-27,Organic,West,0
C000275,2025-04-27,Direct,North,0
C003027,2025-04-27,Email,East,0
C004034,2025-04-27,Organic,Central,0
C005846,2025-04-27,Paid Search,North,0
C000024,2025-04-27,Paid Search,Central,0
C005366,2025-04-27,Organic,South,0
C000177,2025-04-27,Paid Search,East,1
C007291,2025-04-27,Organic,South,0
C006623,2025-04-27,Paid Search,West,0
C001712,2025-04-27,Social,South,0
C001240,2025-04-27,Affiliate,East,0
C005794,2025-04-27,Paid Search,South,0
C006911,2025-04-28,Organic,East,0
C006129,2025-04-28,Organic,North,0
C006850,2025-04-28,Organic,North,0
C007172,2025-04-28,Social,East,0
C004751,2025-04-28,Affiliate,West,0
C008860,2025-04-28,Affiliate,South,0
C003089,2025-04-28,Direct,East,0
C006818,2025-04-28,Organic,North,0
C004277,2025-04-28,Organic,North,0
C004686,2025-04-28,Paid Search,North,0
C000181,2025-04-28,Email,Central,0
C002386,2025-04-28,Direct,Central,0
C000305,2025-04-28,Paid Search,East,1
C000140,2025-04-28,Paid Search,East,0
C000352,2025-04-28,Paid Search,East,0
C004942,2025-04-29,Organic,North,0
C008529,2025-04-29,Organic,South,0
C006064,2025-04-29,Paid Search,Central,0
C001095,2025-04-29,Social,East,0
C005599,2025-04-29,Paid Search,Central,0
C000807,2025-04-29,Paid Search,South,1
C006216,2025-04-29,Paid Search,North,0
C002870,2025-04-29,Paid Search,South,0
C004480,2025-04-29,Direct,North,1
C002179,2025-04-29,Organic,North,0
C006387,2025-04-29,Social,West,0
C008023,2025-04-29,Direct,North,0
C003112,2025-04-29,Organic,East,0
C002152,2025-04-29,Direct,West,0
C000289,2025-04-29,Paid Search,East,0
C006481,2025-04-29,Email,West,1
C004797,2025-04-29,Social,Central,0
C002892,2025-04-29,Affiliate,North,0
C007610,2025-04-29,Social,East,0
C008592,2025-04-29,Paid Search,North,0
C006415,2025-04-30,Email,East,0
C001615,2025-04-30,Paid Search,West,0
C001940,2025-04-30,Social,Central,0
C001200,2025-04-30,Organic,East,0
C005170,2025-04-30,Social,North,0
C008008,2025-04-30,Paid Search,South,1
C007055,2025-04-30,Organic,West,0
C008074,2025-04-30,Paid Search,West,0
C000982,2025-04-30,Paid Search,South,0
C003542,2025-04-30,Organic,North,0
C005434,2025-04-30,Paid Search,North,0
C006443,2025-04-30,Paid Search,North,0
C007745,2025-04-30,Direct,Central,0
C000569,2025-05-01,Social,Central,0
C004701,2025-05-01,Organic,West,0
C002070,2025-05-01,Email,South,0
C005445,2025-05-01,Paid Search,Central,0
C002913,2025-05-01,Organic,Central,0
C005778,2025-05-01,Organic,Central,0
C007553,2025-05-01,Social,North,0
C008090,2025-05-01,Direct,South,0
C003774,2025-05-01,Organic,West,0
C008474,2025-05-01,Social,Central,0
C005746,2025-05-01,Paid Search,South,0
C008022,2025-05-01,Affiliate,South,0
C008658,2025-05-02,Organic,West,0
C005008,2025-05-02,Affiliate,Central,0
C002451,2025-05-02,Organic,West,0
C001061,2025-05-02,Email,South,0
C006985,2025-05-02,Affiliate,,0
C005879,2025-05-02,Affiliate,West,0
C008961,2025-05-02,Direct,Central,0
C000110,2025-05-02,Direct,West,1
C003741,2025-05-02,Social,West,0
C001751,2025-05-02,Affiliate,Central,0
C002820,2025-05-02,Paid Search,East,0
C003277,2025-05-02,Paid Search,West,0
C003120,2025-05-02,Social,North,0
C006328,2025-05-02,Social,North,0
C007564,2025-05-02,Paid Search,East,0
C001149,2025-05-02,Social,North,0
C004147,2025-05-03,Email,South,1
C007383,2025-05-03,Email,West,0
C000740,2025-05-03,Paid Search,Central,0
C006554,2025-05-03,Paid Search,Central,0
C008444,2025-05-03,Direct,East,0
C002269,2025-05-03,Email,South,0
C002216,2025-05-03,Direct,South,0
C000402,2025-05-03,Social,South,0
C002522,2025-05-03,Social,West,0
C002866,2025-05-03,Social,East,0
C003118,2025-05-03,Paid Search,Central,0
C005519,2025-05-03,Paid Search,North,0
C007493,2025-05-03,Social,Central,0
C004951,2025-05-03,Paid Search,West,1
C005293,2025-05-03,Paid Search,West,0
C003815,2025-05-03,Paid Search,South,0
C008128,2025-05-03,Social,South,1
C004414,2025-05-03,Email,Central,1
C003019,2025-05-03,Organic,South,0
C000875,2025-05-03,Social,West,0
C007560,2025-05-03,Paid Search,West,0
C006518,2025-05-04,Paid Search,Central,0
C001285,2025-05-04,Social,South,0
C000070,2025-05-04,Direct,Central,0
C005988,2025-05-04,Email,North,0
C002891,2025-05-04,Social,South,0
C001926,2025-05-04,Paid Search,North,0
C003834,2025-05-04,Affiliate,South,0
C001414,2025-05-04,Paid Search,Central,0
C004921,2025-05-04,Affiliate,Central,0
C004074,2025-05-04,Email,Central,0
C008784,2025-05-04,Email,South,0
C001007,2025-05-04,Direct,West,0
C001519,2025-05-04,Organic,South,0
C000790,2025-05-04,Email,South,0
C000106,2025-05-04,Organic,East,0
C005313,2025-05-04,Social,South,0
C008114,2025-05-05,Paid Search,South,0
C006844,2025-05-05,Organic,West,0
C005333,2025-05-05,Organic,Central,0
C001331,2025-05-05,Paid Search,East,1
C006130,2025-05-05,Email,North,0
C006131,2025-05-05,Organic,South,0
C001391,2025-05-05,Organic,Central,0
C007959,2025-05-05,Organic,North,1
C004207,2025-05-05,Email,East,0
C003152,2025-05-05,Paid Search,East,0
C003276,2025-05-05,Email,South,0
C001154,2025-05-05,Direct,North,0
C003392,2025-05-05,Paid Search,West,0
C004160,2025-05-05,Paid Search,North,0
C004260,2025-05-05,Paid Search,South,0
C004211,2025-05-05,Paid Search,East,0
C003532,2025-05-05,Organic,,0
C004832,2025-05-05,Organic,Central,0
C002422,2025-05-05,Direct,South,0
C006859,2025-05-05,Paid Search,Central,0
C008328,2025-05-05,Social,East,0
C001645,2025-05-05,Paid Search,South,0
C008828,2025-05-06,Direct,East,0
C005289,2025-05-06,Direct,South,0
C008326,2025-05-06,Social,North,0
C008332,2025-05-06,Social,East,0
C008305,2025-05-06,Direct,North,0
C003088,2025-05-06,Email,East,0
C007364,2025-05-06,Paid Search,West,0
C004400,2025-05-06,Organic,North,0
C000824,2025-05-06,Organic,East,0
C007594,2025-05-06,Social,West,0
C003182,2025-05-06,Organic,West,0
C008230,2025-05-06,Social,Central,0
C005084,2025-05-06,Organic,West,0
C002509,2025-05-06,Social,East,0
C004956,2025-05-06,Affiliate,Central,0
C005743,2025-05-06,Social,North,0
C001600,2025-05-06,Affiliate,West,0
C007357,2025-05-06,Affiliate,North,0
C006903,2025-05-06,Organic,South,0
C003492,2025-05-07,Social,West,1
C001963,2025-05-07,Social,North,1
C004411,2025-05-07,Organic,East,1
C001575,2025-05-07,Email,Central,0
C001866,2025-05-07,Paid Search,Central,1
C004417,2025-05-07,Organic,Central,0
C004801,2025-05-07,Direct,South,1
C004498,2025-05-07,Social,South,0
C005526,2025-05-07,Organic,Central,0
C008955,2025-05-07,Affiliate,East,0
C008431,2025-05-07,Paid Search,South,0
C005167,2025-05-07,Affiliate,South,0
C003980,2025-05-07,Email,West,0
C008583,2025-05-07,Organic,South,0
C001883,2025-05-07,Direct,South,0
C000335,2025-05-07,Paid Search,North,0
C003207,2025-05-08,Paid Search,East,0
C007584,2025-05-08,Paid Search,North,0
C007645,2025-05-08,Email,West,0
C008071,2025-05-08,Affiliate,North,0
C007998,2025-05-08,Social,West,0
C003039,2025-05-08,Social,West,0
C001594,2025-05-08,Social,West,0
C003990,2025-05-08,Organic,West,0
C004849,2025-05-08,Email,North,0
C000724,2025-05-08,Email,East,0
C002277,2025-05-08,Paid Search,North,0
C000986,2025-05-09,Direct,East,0
C008582,2025-05-09,Paid Search,South,0
C004125,2025-05-09,Organic,South,0
C004821,2025-05-09,Organic,North,0
C005595,2025-05-09,Paid Search,North,0
C006253,2025-05-09,Direct,South,0
C003629,2025-05-09,Paid Search,East,0
C003868,2025-05-09,Paid Search,West,0
C008191,2025-05-09,Social,Central,0
C000160,2025-05-09,Paid Search,East,0
C001936,2025-05-09,Organic,East,0
C007252,2025-05-09,Email,Central,0
C002811,2025-05-10,Paid Search,East,0
C008873,2025-05-10,Affiliate,South,0
C005547,2025-05-10,Paid Search,West,0
C003981,2025-05-10,Email,East,0
C003076,2025-05-10,Social,West,0
C000859,2025-05-10,Social,South,0
C007226,2025-05-10,Email,Central,0
C003160,2025-05-10,Paid Search,West,0
C006082,2025-05-10,Organic,West,0
C007243,2025-05-10,Paid Search,South,0
C003474,2025-05-10,Social,West,0
C004768,2025-05-10,Organic,East,0
C008409,2025-05-10,Email,East,0
C006675,2025-05-10,Organic,East,0
C003490,2025-05-11,Organic,Central,0
C004582,2025-05-11,Social,West,0
C005401,2025-05-11,Organic,South,1
C006692,2025-05-11,Affiliate,North,0
C007929,2025-05-11,Paid Search,North,0
C003327,2025-05-11,Paid Search,East,1
C003647,2025-05-11,Organic,North,0
C007603,2025-05-11,Organic,North,0
C004035,2025-05-11,Organic,Central,0
C005686,2025-05-11,Email,East,0
C005531,2025-05-11,Direct,West,0
C006225,2025-05-11,Email,North,0
C005811,2025-05-11,Email,South,0
C003534,2025-05-11,Paid Search,South,0
C006842,2025-05-12,Email,West,0
C002417,2025-05-12,Organic,West,0
C002973,2025-05-12,Social,West,0
C006280,2025-05-12,Paid Search,Central,0
C007092,2025-05-12,Organic,North,0
C008921,2025-05-12,Paid Search,South,0
C004872,2025-05-12,Affiliate,West,0
C001515,2025-05-12,Organic,South,0
C001277,2025-05-12,Paid Search,East,0
C007819,2025-05-12,Email,West,1
C004466,2025-05-12,Paid Search,North,0
C008061,2025-05-12,Organic,West,0
C001445,2025-05-12,Affiliate,Central,0
C005329,2025-05-12,Paid Search,West,0
C003321,2025-05-13,Email,West,0
C001093,2025-05-13,Paid Search,South,0
C003126,2025-05-13,Organic,Central,0
C001458,2025-05-13,Email,North,0
C002463,2025-05-13,Organic,South,0
C000898,2025-05-13,Organic,South,0
C002607,2025-05-13,Email,South,0
C001906,2025-05-13,Email,South,0
C007358,2025-05-13,Organic,East,0
C003385,2025-05-13,Paid Search,West,0
C007541,2025-05-13,Email,North,0
C003957,2025-05-13,Paid Search,West,0
C002520,2025-05-13,Paid Search,South,0
C005327,2025-05-13,Direct,West,0
C005921,2025-05-14,Affiliate,West,0
C008935,2025-05-14,Paid Search,West,0
C005152,2025-05-14,Paid Search,Central,0
C005088,2025-05-14,Paid Search,East,0
C007168,2025-05-14,Paid Search,West,0
C005347,2025-05-14,Paid Search,West,0
C000702,2025-05-14,Paid Search,North,0
C001705,2025-05-14,Paid Search,North,0
C005817,2025-05-14,Organic,North,0
C001571,2025-05-14,Paid Search,Central,1
C007691,2025-05-14,Social,South,0
C008934,2025-05-14,Paid Search,North,0
C003202,2025-05-14,Paid Search,South,0
C006596,2025-05-14,Paid Search,West,0
C005950,2025-05-14,Paid Search,Central,0
C003123,2025-05-14,Email,East,0
C003487,2025-05-15,Paid Search,South,0
C003545,2025-05-15,Social,North,0
C008933,2025-05-15,Social,West,0
C003676,2025-05-15,Direct,East,0
C001418,2025-05-15,Social,North,0
C003786,2025-05-15,Direct,North,0
C000253,2025-05-15,Email,East,1
C005510,2025-05-15,Social,Central,0
C000801,2025-05-15,Affiliate,South,0
C000340,2025-05-15,Social,Central,0
C006658,2025-05-15,Direct,South,0
C005198,2025-05-15,Paid Search,South,0
C007040,2025-05-15,Email,North,0
C004642,2025-05-15,Organic,West,0
C001764,2025-05-15,Paid Search,Central,0
C008743,2025-05-15,Organic,Central,0
C001763,2025-05-15,Social,Central,0
C004894,2025-05-15,Email,Central,0
C008988,2025-05-15,Paid Search,East,0
C000811,2025-05-15,Email,North,0
C008140,2025-05-15,Email,East,0
C002290,2025-05-16,Paid Search,East,1
C002760,2025-05-16,Paid Search,Central,0
C001788,2025-05-16,Organic,North,0
C007436,2025-05-16,Affiliate,West,0
C006655,2025-05-16,Organic,,1
C002772,2025-05-16,Affiliate,North,0
C008166,2025-05-16,Email,North,0
C002775,2025-05-16,Organic,Central,0
C002317,2025-05-16,Direct,Central,0
C004683,2025-05-16,Paid Search,South,0
C006958,2025-05-16,Direct,East,0
C006357,2025-05-16,Email,Central,0
C007421,2025-05-16,Direct,North,0
C005046,2025-05-16,Affiliate,South,0
C000111,2025-05-16,Paid Search,East,0
C008017,2025-05-16,Affiliate,West,0
C008809,2025-05-16,Affiliate,North,0
C002939,2025-05-16,Affiliate,Central,0
C002681,2025-05-16,Email,East,1
C002697,2025-05-16,Organic,East,0
C007211,2025-05-16,Direct,North,0
C000191,2025-05-16,Paid Search,North,0
C008944,2025-05-17,Organic,Central,0
C004602,2025-05-17,Paid Search,North,0
C007459,2025-05-17,Organic,West,0
C002645,2025-05-17,Affiliate,East,0
C004857,2025-05-17,Organic,,0
C004029,2025-05-17,Direct,South,0
C007293,2025-05-17,Social,Central,0
C002890,2025-05-17,Social,East,0
C003759,2025-05-17,Direct,West,0
C005415,2025-05-17,Paid Search,East,0
C006738,2025-05-17,Organic,Central,0
C003932,2025-05-17,Social,South,0
C008363,2025-05-17,Email,South,0
C007919,2025-05-18,Paid Search,East,0
C002909,2025-05-18,Paid Search,North,0
C005861,2025-05-18,Organic,North,0
C003173,2025-05-18,Organic,West,0
C004447,2025-05-18,Social,Central,0
C005991,2025-05-18,Paid Search,North,0
C004861,2025-05-18,Affiliate,Central,0
C007079,2025-05-18,Paid Search,South,0
C001545,2025-05-18,Affiliate,Central,0
C004216,2025-05-18,Organic,West,0
C004206,2025-05-18,Paid Search,South,1
C004601,2025-05-19,Organic,South,0
C003617,2025-05-19,Paid Search,South,0
C008681,2025-05-19,Social,Central,0
C007003,2025-05-19,Email,Central,1
C003627,2025-05-19,Paid Search,Central,0
C003330,2025-05-19,Paid Search,North,0
C008199,2025-05-19,Email,South,0
C006905,2025-05-19,Social,Central,0
C002288,2025-05-19,Organic,West,0
C002758,2025-05-19,Paid Search,Central,0
C001704,2025-05-19,Organic,South,0
C001607,2025-05-19,Paid Search,South,1
C005249,2025-05-19,Organic,Central,0
C000179,2025-05-19,Paid Search,South,1
C006142,2025-05-19,Direct,East,0
C001646,2025-05-20,Affiliate,Central,0
C000552,2025-05-20,Social,West,0
C004970,2025-05-20,Social,West,1
C002810,2025-05-20,Organic,South,0
C005214,2025-05-20,Affiliate,East,0
C005199,2025-05-20,Paid Search,North,0
C007080,2025-05-20,Direct,East,0
C005849,2025-05-20,Paid Search,East,0
C007078,2025-05-20,Paid Search,East,1
C000611,2025-05-20,Paid Search,South,0
C006334,2025-05-20,Paid Search,North,0
C002241,2025-05-20,Paid Search,East,0
C003146,2025-05-20,Social,East,0
C004245,2025-05-20,Paid Search,South,0
C007029,2025-05-20,Email,West,0
C007667,2025-05-20,Organic,North,0
C001501,2025-05-20,Organic,South,0
C003645,2025-05-20,Paid Search,West,1
C000268,2025-05-20,Organic,South,0
C004735,2025-05-21,Paid Search,Central,1
C002959,2025-05-21,Paid Search,North,0
C004815,2025-05-21,Social,South,0
C007774,2025-05-21,Direct,North,0
C004836,2025-05-21,Paid Search,North,0
C004886,2025-05-21,Affiliate,Central,0
C007703,2025-05-21,Organic,South,0
C005874,2025-05-21,Social,West,0
C006507,2025-05-21,Paid Search,North,1
C000771,2025-05-21,Paid Search,North,0
C000729,2025-05-21,Paid Search,East,0
C005577,2025-05-21,Social,North,0
C007816,2025-05-21,Organic,East,0
C008992,2025-05-21,Paid Search,East,0
C006983,2025-05-22,Paid Search,West,0
C006809,2025-05-22,Paid Search,North,0
C002563,2025-05-22,Organic,East,0
C008323,2025-05-22,Paid Search,Central,0
C006763,2025-05-22,Organic,North,0
C007820,2025-05-22,Email,West,0
C007824,2025-05-22,Email,West,0
C007976,2025-05-22,Social,North,0
C001997,2025-05-22,Paid Search,South,0
C008068,2025-05-22,Email,North,0
C002784,2025-05-22,Affiliate,West,0
C008015,2025-05-22,Paid Search,South,0
C007107,2025-05-22,Paid Search,North,0
C008450,2025-05-22,Direct,West,0
C004082,2025-05-22,Paid Search,South,0
C003548,2025-05-22,Organic,South,0
C001171,2025-05-22,Social,North,0
C008089,2025-05-22,Direct,East,0
C004233,2025-05-22,Affiliate,West,0
C008406,2025-05-22,Email,South,1
C002982,2025-05-22,Organic,North,0
C000451,2025-05-23,Organic,West,0
C001733,2025-05-23,Organic,North,0
C001717,2025-05-23,Paid Search,South,0
C007838,2025-05-23,Paid Search,East,0
C006269,2025-05-23,Affiliate,Central,0
C000263,2025-05-23,Direct,South,0
C006702,2025-05-23,Affiliate,Central,0
C000408,2025-05-23,Affiliate,Central,0
C003406,2025-05-23,Organic,Central,1
C003790,2025-05-23,Paid Search,Central,0
C002668,2025-05-23,Paid Search,East,0
C003398,2025-05-23,Paid Search,South,0
C007531,2025-05-23,Organic,Central,0
C002695,2025-05-23,Social,East,0
C002474,2025-05-23,Direct,East,0
C002922,2025-05-23,Email,West,1
C002418,2025-05-23,Email,North,0
C005692,2025-05-23,Social,East,0
C001533,2025-05-23,Paid Search,East,0
C000054,2025-05-23,Email,East,1
C006693,2025-05-23,Direct,South,0
C006647,2025-05-23,Organic,East,0
C007772,2025-05-24,Email,East,0
C007347,2025-05-24,Organic,North,0
C006014,2025-05-24,Direct,East,0
C003891,2025-05-24,Paid Search,West,0
C001347,2025-05-24,Organic,Central,0
C001422,2025-05-24,Direct,East,0
C001637,2025-05-24,Organic,North,0
C001080,2025-05-24,Paid Search,West,0
C000063,2025-05-24,Social,West,0
C002511,2025-05-24,Direct,Central,0
C001233,2025-05-24,Direct,East,0
C004392,2025-05-24,Paid Search,West,0
C005121,2025-05-24,Direct,Central,0
C008533,2025-05-24,Email,South,0
C005604,2025-05-24,Social,South,1
C001593,2025-05-24,Organic,North,0
