order_id,customer_id,order_date,attribution_channel,status,shipping_cost,discount_amount
O0006086,C001009,2024-04-24 06:00:00,Social,fulfilled,2.79,5.3
O0022831,C004840,2025-01-19 01:00:00,Direct,fulfilled,4.87,0.0
O0022899,C000262,2025-01-20 02:00:00,Direct,fulfilled,4.47,0.0
O0032986,C006284,2025-06-07 19:00:00,Social,fulfilled,3.94,0.0
O0015962,C002006,2024-10-08 04:00:00,Email,fulfilled,2.68,0.0
O0006320,C002816,2024-04-29 20:00:00,Organic,fulfilled,4.21,0.0
O0033648,C001630,2025-06-16 22:00:00,Social,fulfilled,4.34,0.0
O0021276,C005538,2024-12-27 03:00:00,Email,fulfilled,5.12,0.0
O0024147,C006929,2025-02-07 00:00:00,Email,fulfilled,4.25,0.0
O0031340,C008497,2025-05-15 04:00:00,Paid Search,fulfilled,4.32,0.0
O0007666,C003010,2024-05-23 06:00:00,Social,fulfilled,3.6,0.0
O0014542,C005497,2024-09-15 09:00:00,Paid Search,fulfilled,2.89,0.0
O0035439,C006443,2025-07-10 11:00:00,Email,fulfilled,3.5,0.0
O0005434,C008579,2024-04-13 20:00:00,Direct,fulfilled,4.16,0.0
O0005072,C000610,2024-04-07 10:00:00,Affiliate,fulfilled,3.38,0.0
O0010317,C000039,2024-07-09 01:00:00,Email,fulfilled,2.81,0.0
O0022363,C001668,2025-01-12 06:00:00,Email,fulfilled,6.39,0.0
O0000289,C004369,2024-01-06 12:00:00,Social,pending,4.45,0.0
O0004544,C001874,2024-03-28 19:00:00,Paid Search,fulfilled,3.11,12.77
O0019281,C005157,2024-11-29 14:00:00,Direct,fulfilled,3.0,0.0
O0036690,C005300,2025-07-26 21:00:00,Email,fulfilled,4.2,0.0
O0009142,C004904,2024-06-18 14:00:00,Paid Search,fulfilled,3.12,0.0
O0027012,C001680,2025-03-19 13:00:00,Affiliate,fulfilled,2.64,0.0
O0017890,C001580,2024-11-07 09:00:00,Affiliate,fulfilled,3.42,11.63
O0019187,C005711,2024-11-27 06:00:00,Organic,fulfilled,3.36,0.0
O0008901,C004255,2024-06-14 12:00:00,Email,fulfilled,4.74,0.0
O0018596,C005437,2024-11-18 06:00:00,Direct,fulfilled,4.36,0.0
O0032126,C004888,2025-05-26 22:00:00,Email,fulfilled,2.14,0.0
O0012535,C001179,2024-08-15 12:00:00,Direct,fulfilled,2.19,0.0
O0014326,C001498,2024-09-12 21:00:00,Organic,fulfilled,3.04,5.47
O0018843,C007314,2024-11-22 06:00:00,Organic,fulfilled,5.47,0.0
O0023839,C007136,2025-02-02 13:00:00,Paid Search,fulfilled,3.64,0.0
O0037069,C008942,2025-07-30 21:00:00,Paid Search,fulfilled,5.13,0.0
O0001309,C001923,2024-01-27 10:00:00,Social,fulfilled,5.09,0.0
O0027167,C002725,2025-03-21 11:00:00,Direct,fulfilled,6.29,0.0
O0013510,C008275,2024-08-30 06:00:00,Email,fulfilled,3.76,0.0
O0006253,C002951,2024-04-28 21:00:00,Affiliate,fulfilled,5.14,0.0
O0034428,C007311,2025-06-27 04:00:00,Paid Search,fulfilled,3.36,0.0
O0006401,C006012,2024-05-01 01:00:00,Direct,fulfilled,4.57,0.0
O0020518,C004998,2024-12-16 19:00:00,Social,fulfilled,6.41,0.0
O0021617,C006686,2025-01-01 19:00:00,Paid Search,fulfilled,5.6,3.59
O0003061,C005341,2024-03-01 08:00:00,Direct,fulfilled,3.21,0.0
O0028510,C001205,2025-04-08 09:00:00,Organic,fulfilled,2.97,0.0
O0031156,C005509,2025-05-13 17:00:00,Email,fulfilled,5.51,3.12
O0021893,C002065,2025-01-05 13:00:00,Organic,fulfilled,3.95,0.0
O0003665,C003213,2024-03-12 09:00:00,Social,fulfilled,5.18,19.25
O0027156,C005351,2025-03-21 01:00:00,Direct,fulfilled,5.14,7.6
O0010471,C007158,2024-07-12 22:00:00,Email,fulfilled,2.21,4.08
O0018947,C003928,2024-11-23 01:00:00,Social,fulfilled,5.7,0.0
O0017788,C008279,2024-11-05 15:00:00,Email,fulfilled,5.76,0.0
O0009515,C004785,2024-06-25 11:00:00,Organic,fulfilled,3.39,0.0
O0004076,C006148,2024-03-20 20:00:00,Email,fulfilled,4.08,0.0
O0037108,C005040,2025-07-31 04:00:00,Email,fulfilled,5.72,0.0
O0003903,C006523,2024-03-17 03:00:00,Direct,fulfilled,2.03,0.0
O0015280,C007348,2024-09-27 02:00:00,Email,fulfilled,3.66,11.2
O0014476,C001555,2024-09-14 00:00:00,Paid Search,fulfilled,4.62,4.24
O0030838,C000421,2025-05-09 12:00:00,Direct,fulfilled,1.93,2.88
O0030811,C005302,2025-05-08 16:00:00,Paid Search,fulfilled,2.93,8.13
O0025002,C000386,2025-02-18 13:00:00,Social,fulfilled,2.03,0.0
O0033892,C001664,2025-06-20 08:00:00,Email,fulfilled,4.48,9.75
O0011955,C001354,2024-08-05 02:00:00,Paid Search,fulfilled,5.42,0.0
O0028110,C007763,2025-04-02 20:00:00,Social,fulfilled,3.37,0.0
O0029313,C005344,2025-04-19 02:00:00,Email,fulfilled,2.88,0.0
O0021283,C000323,2024-12-27 06:00:00,Organic,fulfilled,3.95,0.0
O0003948,C005930,2024-03-17 19:00:00,Paid Search,fulfilled,4.66,0.0
O0028829,C006688,2025-04-12 03:00:00,Paid Search,fulfilled,4.33,18.88
O0027973,C004380,2025-03-31 00:00:00,Social,fulfilled,3.91,0.0
O0021395,C007507,2024-12-29 02:00:00,Email,fulfilled,2.15,0.0
O0004438,C000244,2024-03-26 15:00:00,Social,fulfilled,3.02,0.0
O0005477,C003898,2024-04-13 13:00:00,Social,fulfilled,3.28,0.0
O0008978,C008599,2024-06-15 00:00:00,Paid Search,fulfilled,2.82,0.0
O0036044,C004586,2025-07-18 07:00:00,Affiliate,fulfilled,4.25,0.0
O0005579,C008826,2024-04-15 21:00:00,Paid Search,fulfilled,2.27,11.25
O0018295,C003587,2024-11-13 18:00:00,Organic,fulfilled,3.42,0.0
O0001620,C007448,2024-02-02 08:00:00,Organic,canceled,4.44,4.84
O0023282,C007496,2025-01-25 06:00:00,Paid Search,fulfilled,4.45,0.0
O0006229,C001552,2024-04-27 12:00:00,Paid Search,fulfilled,3.93,17.55
O0022973,C005833,2025-01-21 23:00:00,Direct,fulfilled,2.43,8.15
O0004379,C003687,2024-03-25 17:00:00,Paid Search,fulfilled,3.71,4.06
O0018247,C001408,2024-11-12 19:00:00,Paid Search,fulfilled,4.33,14.12
O0012146,C000466,2024-08-09 03:00:00,Direct,fulfilled,4.06,0.0
O0037171,C004664,2025-08-01 05:00:00,Direct,fulfilled,3.98,0.0
O0034796,C005971,2025-07-02 06:00:00,Email,fulfilled,2.44,0.0
O0019036,C002997,2024-11-25 07:00:00,Affiliate,fulfilled,3.82,0.0
O0020171,C000195,2024-12-11 05:00:00,Organic,fulfilled,3.16,12.98
O0006293,C000544,2024-04-28 04:00:00,Paid Search,fulfilled,3.81,0.0
O0022639,C001034,2025-01-16 00:00:00,Organic,fulfilled,4.39,0.0
O0014768,C006825,2024-09-19 01:00:00,Organic,fulfilled,3.43,9.01
O0008708,C001123,2024-06-11 17:00:00,Affiliate,fulfilled,4.72,0.0
O0029531,C000069,2025-04-21 02:00:00,Social,fulfilled,3.84,0.0
O0033561,C007380,2025-06-15 18:00:00,Paid Search,fulfilled,3.48,0.0
O0023970,C004948,2025-02-04 04:00:00,Organic,fulfilled,4.25,0.0
O0022942,C003074,2025-01-20 23:00:00,Paid Search,fulfilled,4.81,18.58
O0003048,C002802,2024-02-29 12:00:00,Social,fulfilled,0.87,4.22
O0026140,C008016,2025-03-07 18:00:00,Email,fulfilled,5.81,0.0
O0007873,C006053,2024-05-27 11:00:00,Email,fulfilled,4.62,0.0
O0033704,C008568,2025-06-17 06:00:00,Paid Search,fulfilled,4.1,0.0
O0027246,C004174,2025-03-22 13:00:00,Email,fulfilled,3.17,0.0
O0016942,C007284,2024-10-22 07:00:00,Paid Search,fulfilled,3.23,0.0
O0004713,C002254,2024-03-31 11:00:00,Paid Search,fulfilled,2.56,0.0
O0020259,C002677,2024-12-13 02:00:00,Affiliate,fulfilled,3.78,0.0
O0016077,C005350,2024-10-10 04:00:00,Organic,fulfilled,5.26,0.0
O0014069,C007875,2024-09-08 04:00:00,Email,canceled,4.32,0.0
O0028077,C006360,2025-04-02 12:00:00,Organic,fulfilled,3.86,0.0
O0032101,C008019,2025-05-25 03:00:00,Social,fulfilled,5.0,3.09
O0028440,C008139,2025-04-07 14:00:00,Email,fulfilled,3.19,0.0
O0032159,C001518,2025-05-26 14:00:00,Paid Search,fulfilled,3.52,0.0
O0017060,C007502,2024-10-24 14:00:00,Paid Search,fulfilled,2.13,0.0
O0012894,C004831,2024-08-20 15:00:00,Email,fulfilled,5.52,0.0
O0031951,C006052,2025-05-24 16:00:00,Affiliate,fulfilled,6.01,0.0
O0034198,C003941,2025-06-24 04:00:00,Paid Search,fulfilled,5.16,0.0
O0006977,C007297,2024-05-11 12:00:00,Organic,fulfilled,3.86,0.0
O0028699,C003369,2025-04-10 21:00:00,Social,fulfilled,5.11,0.0
O0029949,C005752,2025-04-27 19:00:00,Email,fulfilled,2.83,0.0
O0035196,C005879,2025-07-07 06:00:00,Organic,fulfilled,2.65,6.26
O0001244,C002316,2024-01-26 00:00:00,Paid Search,fulfilled,3.48,0.0
O0031373,C008207,2025-05-16 14:00:00,Direct,fulfilled,3.18,0.0
O0029632,C007765,2025-04-23 01:00:00,Affiliate,fulfilled,5.4,0.0
O0033083,C000747,2025-06-09 22:00:00,Email,fulfilled,4.93,0.0
O0010171,C002827,2024-07-06 08:00:00,Social,fulfilled,2.26,0.0
O0033997,C005326,2025-06-21 02:00:00,Paid Search,fulfilled,3.56,6.72
O0032810,C002112,2025-06-05 23:00:00,Organic,fulfilled,4.72,9.08
O0030591,C006223,2025-05-05 00:00:00,Social,canceled,2.77,0.0
O0011201,C002569,2024-07-24 09:00:00,Paid Search,fulfilled,2.8,0.0
O0035575,C001176,2025-07-12 02:00:00,Direct,fulfilled,3.6,0.0
O0017420,C001442,2024-10-30 02:00:00,Email,fulfilled,4.45,9.43
O0019527,C005004,2024-12-02 09:00:00,Organic,fulfilled,1.23,0.0
O0007078,C008851,2024-05-13 01:00:00,Organic,fulfilled,5.12,12.55
O0036924,C005813,2025-07-29 00:00:00,Direct,fulfilled,4.99,0.0
O0009984,C002692,2024-07-03 18:00:00,Paid Search,fulfilled,3.83,0.0
O0036940,C005887,2025-07-29 08:00:00,Email,fulfilled,4.1,0.0
O0015665,C008132,2024-10-03 02:00:00,Paid Search,fulfilled,3.53,0.0
O0015607,C006932,2024-10-02 13:00:00,Paid Search,fulfilled,3.91,0.0
O0009069,C001959,2024-06-17 16:00:00,Email,fulfilled,2.69,2.85
O0020192,C008389,2024-12-11 05:00:00,Social,fulfilled,2.91,0.0
O0030802,C005127,2025-05-08 04:00:00,Paid Search,fulfilled,2.17,0.0
O0036969,C001096,2025-07-29 04:00:00,Paid Search,fulfilled,3.7,0.0
O0007587,C006399,2024-05-22 19:00:00,Paid Search,fulfilled,3.9,0.0
O0003222,C000610,2024-03-03 15:00:00,Social,fulfilled,4.36,0.0
O0022412,C008975,2025-01-12 09:00:00,Paid Search,fulfilled,3.43,0.0
O0034714,C006625,2025-07-01 06:00:00,Email,fulfilled,5.38,0.0
O0004906,C008651,2024-04-04 01:00:00,Affiliate,fulfilled,4.27,0.0
O0019211,C001965,2024-11-27 04:00:00,Paid Search,fulfilled,4.55,0.0
O0000458,C008212,2024-01-10 19:00:00,Paid Search,fulfilled,2.97,0.0
O0029653,C006697,2025-04-23 06:00:00,Email,fulfilled,3.68,0.0
O0010229,C006745,2024-07-07 06:00:00,Paid Search,fulfilled,4.43,7.71
O0020376,C001161,2024-12-14 00:00:00,Paid Search,fulfilled,3.93,0.0
O0033422,C007309,2025-06-14 22:00:00,Affiliate,fulfilled,3.68,6.78
O0024156,C004018,2025-02-07 12:00:00,Organic,fulfilled,3.58,0.0
O0032990,C000128,2025-06-08 08:00:00,Affiliate,fulfilled,1.6,0.0
O0033981,C006745,2025-06-21 16:00:00,Paid Search,fulfilled,1.15,0.0
O0001429,C003888,2024-01-30 11:00:00,Email,fulfilled,2.9,0.0
O0008078,C007600,2024-05-31 16:00:00,Affiliate,fulfilled,3.98,0.0
O0016258,C006652,2024-10-12 13:00:00,Social,fulfilled,3.3,0.0
O0035835,C005031,2025-07-15 05:00:00,Organic,fulfilled,3.37,14.2
O0011203,C005576,2024-07-24 22:00:00,Paid Search,fulfilled,5.03,0.0
O0016717,C006952,2024-10-19 11:00:00,Organic,fulfilled,3.67,0.0
O0011868,C006727,2024-08-04 01:00:00,Email,fulfilled,3.82,0.0
O0030635,C003493,2025-05-06 12:00:00,Organic,fulfilled,5.59,6.6
O0003559,C005977,2024-03-10 17:00:00,Paid Search,fulfilled,4.05,0.0
O0030267,C003998,2025-05-01 07:00:00,Paid Search,fulfilled,4.84,0.0
O0003265,C005273,2024-03-04 11:00:00,Paid Search,fulfilled,4.13,0.0
O0001411,C008900,2024-01-29 03:00:00,Social,fulfilled,4.77,14.49
O0002619,C007566,2024-02-21 19:00:00,Paid Search,fulfilled,4.59,0.0
O0011447,C006812,2024-07-28 10:00:00,Paid Search,fulfilled,1.48,13.97
O0027579,C006946,2025-03-26 11:00:00,Paid Search,fulfilled,3.33,0.0
O0000219,C006937,2024-01-05 21:00:00,Paid Search,fulfilled,4.14,7.03
O0010837,C003576,2024-07-17 14:00:00,Social,fulfilled,4.39,13.82
O0031090,C006456,2025-05-12 21:00:00,Organic,fulfilled,2.68,0.0
O0012309,C004784,2024-08-11 11:00:00,Organic,fulfilled,2.36,13.14
O0015908,C003131,2024-10-07 17:00:00,Organic,fulfilled,2.43,13.02
O0023698,C005390,2025-01-31 07:00:00,Social,fulfilled,4.19,0.0
O0017282,C006270,2024-10-28 17:00:00,Email,fulfilled,4.36,0.0
O0002912,C004986,2024-02-26 03:00:00,Social,fulfilled,3.36,0.0
O0017156,C008651,2024-10-26 15:00:00,Organic,fulfilled,4.21,5.92
O0015694,C003270,2024-10-04 15:00:00,Direct,fulfilled,3.35,18.95
O0017202,C000146,2024-10-27 16:00:00,Direct,fulfilled,5.13,18.64
O0020450,C003763,2024-12-15 12:00:00,Social,fulfilled,2.75,0.0
O0033098,C005148,2025-06-09 02:00:00,Organic,fulfilled,5.29,11.38
O0014405,C004692,2024-09-13 04:00:00,Paid Search,fulfilled,5.72,15.12
O0005715,C008962,2024-04-18 02:00:00,Direct,fulfilled,4.81,0.0
O0030770,C000669,2025-05-08 03:00:00,Email,fulfilled,4.1,11.1
O0018526,C007249,2024-11-17 02:00:00,Affiliate,fulfilled,4.87,0.0
O0018185,C007031,2024-11-11 14:00:00,Organic,fulfilled,4.36,0.0
O0019502,C000219,2024-12-02 15:00:00,Affiliate,fulfilled,4.07,19.56
O0017221,C001367,2024-10-27 23:00:00,Email,fulfilled,4.74,0.0
O0021147,C005210,2024-12-25 11:00:00,Organic,fulfilled,3.99,8.26
O0002734,C007637,2024-02-23 22:00:00,Paid Search,fulfilled,3.27,0.0
O0026534,C006937,2025-03-12 01:00:00,Organic,fulfilled,3.22,0.0
O0000847,C003047,2024-01-18 18:00:00,Organic,fulfilled,4.29,2.67
O0005391,C000052,2024-04-12 13:00:00,Email,fulfilled,3.13,4.48
O0030457,C004425,2025-05-03 19:00:00,Paid Search,fulfilled,2.78,0.0
O0020014,C004615,2024-12-09 01:00:00,Direct,fulfilled,4.8,14.34
O0021560,C007620,2024-12-31 14:00:00,Paid Search,fulfilled,4.67,0.0
O0009380,C002791,2024-06-23 23:00:00,Email,fulfilled,5.7,0.0
O0014781,C001882,2024-09-19 21:00:00,Organic,fulfilled,3.35,5.35
O0025947,C003113,2025-03-04 10:00:00,Organic,fulfilled,4.12,12.49
O0017777,C005405,2024-11-05 03:00:00,Email,fulfilled,4.28,6.95
O0002557,C008029,2024-02-20 12:00:00,Organic,fulfilled,2.31,19.09
O0004691,C003983,2024-03-31 12:00:00,Organic,fulfilled,2.82,6.83
O0022249,C006494,2025-01-10 01:00:00,Paid Search,fulfilled,2.58,10.26
O0035555,C001047,2025-07-11 14:00:00,Paid Search,fulfilled,5.65,0.0
O0002263,C002693,2024-02-14 22:00:00,Organic,fulfilled,4.07,0.0
O0034212,C007032,2025-06-24 03:00:00,Paid Search,fulfilled,3.74,15.4
O0026056,C004100,2025-03-05 08:00:00,Social,fulfilled,4.58,12.09
O0036863,C004980,2025-07-28 04:00:00,Email,fulfilled,2.93,0.0
O0024710,C002698,2025-02-15 11:00:00,Direct,fulfilled,5.77,0.0
O0029311,C001975,2025-04-19 14:00:00,Direct,fulfilled,4.7,0.0
O0013525,C005230,2024-08-30 22:00:00,Organic,fulfilled,1.65,0.0
O0020718,C000554,2024-12-19 22:00:00,Paid Search,fulfilled,3.06,0.0
O0020387,C005316,2024-12-14 00:00:00,Social,fulfilled,2.78,0.0
O0019859,C005341,2024-12-07 19:00:00,Direct,fulfilled,6.82,0.0
O0029765,C002403,2025-04-25 19:00:00,Direct,fulfilled,3.39,10.01
O0014052,C002348,2024-09-07 00:00:00,Social,fulfilled,2.78,13.89
O0024402,C001074,2025-02-10 00:00:00,Paid Search,fulfilled,4.68,0.0
O0006844,C001802,2024-05-09 08:00:00,Direct,fulfilled,3.86,0.0
O0003854,C002528,2024-03-16 08:00:00,Direct,fulfilled,4.75,7.6
O0009943,C000384,2024-07-02 21:00:00,Social,fulfilled,4.67,0.0
O0002621,C003090,2024-02-21 03:00:00,Social,canceled,4.71,0.0
O0018888,C006469,2024-11-23 01:00:00,Direct,fulfilled,4.62,13.8
O0015925,C005628,2024-10-07 02:00:00,Paid Search,fulfilled,4.05,0.0
O0012449,C005416,2024-08-13 04:00:00,Paid Search,fulfilled,4.23,0.0
O0010765,C008029,2024-07-16 04:00:00,Paid Search,fulfilled,3.21,0.0
O0031916,C008171,2025-05-23 10:00:00,Email,fulfilled,4.65,0.0
O0032317,C004036,2025-05-29 23:00:00,Email,fulfilled,4.93,0.0
O0034563,C006186,2025-06-29 01:00:00,Organic,fulfilled,5.17,11.06
O0022319,C004814,2025-01-11 11:00:00,Paid Search,fulfilled,2.49,4.67
O0001786,C002459,2024-02-05 00:00:00,Email,fulfilled,3.04,0.0
O0010856,C001004,2024-07-18 16:00:00,Email,fulfilled,3.17,6.38
O0015816,C000290,2024-10-05 15:00:00,Social,fulfilled,4.15,0.0
O0022644,C006152,2025-01-16 23:00:00,Paid Search,fulfilled,4.34,5.99
O0012268,C003533,2024-08-10 03:00:00,Paid Search,fulfilled,3.41,15.6
O0007275,C004132,2024-05-16 03:00:00,Social,fulfilled,5.42,0.0
O0007784,C002162,2024-05-25 16:00:00,Paid Search,fulfilled,3.77,16.6
O0026486,C008722,2025-03-11 05:00:00,Social,fulfilled,3.18,17.48
O0028732,C001990,2025-04-11 21:00:00,Organic,fulfilled,2.48,3.03
O0033297,C008195,2025-06-12 08:00:00,Affiliate,fulfilled,4.83,0.0
O0030244,C000723,2025-05-01 05:00:00,Direct,pending,4.97,0.0
O0013058,C008168,2024-08-22 11:00:00,Social,fulfilled,4.27,0.0
O0015560,C001654,2024-10-01 03:00:00,Paid Search,fulfilled,3.36,0.0
O0015421,C007873,2024-09-29 15:00:00,Organic,fulfilled,4.86,0.0
O0012795,C006577,2024-08-18 03:00:00,Social,fulfilled,1.76,0.0
O0010613,C003130,2024-07-14 11:00:00,Organic,fulfilled,3.5,0.0
O0032143,C007732,2025-05-26 11:00:00,Paid Search,fulfilled,2.85,19.95
O0022222,C008851,2025-01-10 02:00:00,Email,fulfilled,4.96,0.0
O0035887,C000606,2025-07-16 22:00:00,Affiliate,fulfilled,4.88,0.0
O0011257,C002868,2024-07-25 22:00:00,Organic,fulfilled,3.66,18.88
O0016078,C004519,2024-10-10 17:00:00,Organic,fulfilled,4.24,0.0
O0002583,C007646,2024-02-21 08:00:00,Direct,fulfilled,4.48,19.8
O0016967,C003271,2024-10-23 08:00:00,Email,fulfilled,3.84,15.6
O0023215,C006591,2025-01-24 11:00:00,Paid Search,fulfilled,4.25,9.28
O0032293,C006691,2025-05-28 12:00:00,Paid Search,canceled,5.24,8.39
O0009546,C002734,2024-06-26 17:00:00,Direct,fulfilled,4.0,0.0
O0015772,C004707,2024-10-05 00:00:00,Email,fulfilled,6.3,0.0
O0034311,C008322,2025-06-26 02:00:00,Email,fulfilled,3.43,0.0
O0013712,C008066,2024-09-02 03:00:00,Email,canceled,4.6,0.0
O0019822,C003889,2024-12-06 00:00:00,Organic,fulfilled,4.62,0.0
O0018850,C001049,2024-11-22 14:00:00,Paid Search,canceled,3.52,0.0
O0021790,C004279,2025-01-04 21:00:00,Direct,fulfilled,4.67,0.0
O0031906,C007783,2025-05-23 23:00:00,Email,fulfilled,3.72,0.0
O0022029,C007908,2025-01-07 23:00:00,Organic,fulfilled,2.79,0.0
O0000340,C006240,2024-01-08 08:00:00,Email,fulfilled,3.81,0.0
O0011577,C004877,2024-07-30 15:00:00,Paid Search,fulfilled,3.6,11.38
O0006076,C001429,2024-04-24 06:00:00,Paid Search,fulfilled,3.01,0.0
O0031164,C001437,2025-05-13 21:00:00,Email,fulfilled,1.64,0.0
O0007868,C006786,2024-05-27 19:00:00,Email,fulfilled,4.97,5.68
O0023833,C007785,2025-02-02 02:00:00,Paid Search,fulfilled,4.8,6.74
O0001509,C002015,2024-01-31 22:00:00,Paid Search,fulfilled,3.21,0.0
O0003913,C001179,2024-03-17 16:00:00,Email,fulfilled,3.46,0.0
O0018192,C000820,2024-11-11 06:00:00,Paid Search,fulfilled,3.43,2.22
O0008745,C002439,2024-06-11 09:00:00,Organic,fulfilled,4.68,3.7
O0003799,C000445,2024-03-15 14:00:00,Email,pending,5.08,8.35
O0028875,C001042,2025-04-13 13:00:00,Email,fulfilled,4.2,0.0
O0010494,C000782,2024-07-12 04:00:00,Organic,fulfilled,4.5,0.0
O0001536,C003664,2024-02-01 13:00:00,Email,fulfilled,3.86,3.22
O0021081,C004333,2024-12-24 23:00:00,Paid Search,fulfilled,2.97,0.0
O0011375,C006085,2024-07-27 06:00:00,Email,fulfilled,5.11,0.0
O0029892,C000620,2025-04-26 14:00:00,Paid Search,fulfilled,4.28,0.0
O0030956,C008952,2025-05-10 10:00:00,Paid Search,fulfilled,5.69,13.74
O0012715,C002976,2024-08-17 18:00:00,Paid Search,fulfilled,5.38,0.0
O0021605,C001090,2025-01-01 18:00:00,Organic,fulfilled,5.52,0.0
O0024183,C007273,2025-02-07 10:00:00,Paid Search,fulfilled,3.68,13.69
O0026293,C002075,2025-03-09 08:00:00,Direct,fulfilled,4.0,0.0
O0012812,C005773,2024-08-19 04:00:00,Email,fulfilled,2.93,16.47
O0010481,C008701,2024-07-12 03:00:00,Email,fulfilled,4.61,0.0
O0005977,C002262,2024-04-22 22:00:00,Social,fulfilled,4.48,0.0
O0024687,C001094,2025-02-14 10:00:00,Paid Search,fulfilled,4.12,0.0
O0016358,C004564,2024-10-14 10:00:00,Organic,fulfilled,1.5,0.0
O0025261,C008755,2025-02-22 02:00:00,Organic,fulfilled,3.15,0.0
O0000848,C005043,2024-01-18 11:00:00,Organic,fulfilled,5.03,0.0
O0017839,C003998,2024-11-06 06:00:00,Email,fulfilled,3.96,0.0
O0015734,C008467,2024-10-04 20:00:00,Paid Search,fulfilled,4.25,0.0
O0002805,C002165,2024-02-25 22:00:00,Direct,fulfilled,4.36,0.0
O0031331,C003498,2025-05-15 12:00:00,Paid Search,fulfilled,5.4,0.0
O0034532,C003067,2025-06-29 15:00:00,Email,fulfilled,3.05,0.0
O0007668,C000697,2024-05-23 23:00:00,Social,fulfilled,2.93,0.0
O0023680,C002468,2025-01-31 18:00:00,Paid Search,fulfilled,4.78,0.0
O0019101,C003047,2024-11-25 08:00:00,Social,fulfilled,4.96,7.14
O0004567,C003917,2024-03-29 11:00:00,Email,fulfilled,5.19,0.0
O0023221,C007464,2025-01-24 08:00:00,Paid Search,fulfilled,4.68,13.67
O0010643,C005641,2024-07-14 04:00:00,Social,fulfilled,3.16,0.0
O0023821,C001408,2025-02-02 22:00:00,Organic,fulfilled,4.27,0.0
O0017800,C006347,2024-11-05 10:00:00,Organic,fulfilled,2.41,18.03
O0037075,C002320,2025-07-30 00:00:00,Social,fulfilled,6.47,0.0
O0014197,C005480,2024-09-10 19:00:00,Email,fulfilled,4.65,0.0
O0025900,C000513,2025-03-03 22:00:00,Paid Search,fulfilled,4.03,6.1
O0027267,C004677,2025-03-22 10:00:00,Paid Search,fulfilled,4.64,0.0
O0012159,C006126,2024-08-09 08:00:00,Organic,fulfilled,5.08,0.0
O0000155,C007635,2024-01-04 07:00:00,Organic,fulfilled,2.98,0.0
O0036559,C005204,2025-07-24 04:00:00,Email,fulfilled,3.51,0.0
O0021416,C005288,2024-12-29 14:00:00,Paid Search,fulfilled,2.85,0.0
O0010691,C004659,2024-07-15 02:00:00,Paid Search,fulfilled,3.69,0.0
O0009055,C006093,2024-06-17 14:00:00,Direct,fulfilled,6.3,0.0
O0001234,C000137,2024-01-26 12:00:00,Paid Search,fulfilled,6.02,0.0
O0011161,C005416,2024-07-23 21:00:00,Paid Search,fulfilled,3.77,0.0
O0018829,C008581,2024-11-22 08:00:00,Email,fulfilled,5.82,0.0
O0003574,C005721,2024-03-11 02:00:00,Direct,canceled,3.37,0.0
O0023508,C002196,2025-01-29 14:00:00,Direct,fulfilled,4.88,0.0
O0011014,C005481,2024-07-20 14:00:00,Social,fulfilled,4.59,12.95
O0006893,C008717,2024-05-09 11:00:00,Paid Search,fulfilled,3.79,0.0
O0017308,C005023,2024-10-28 04:00:00,Paid Search,fulfilled,2.82,0.0
O0015163,C006529,2024-09-25 04:00:00,Organic,fulfilled,5.02,0.0
O0033305,C004948,2025-06-12 20:00:00,Direct,fulfilled,4.18,0.0
O0009989,C008609,2024-07-03 22:00:00,Paid Search,fulfilled,4.42,13.14
O0035529,C007968,2025-07-11 02:00:00,Organic,fulfilled,4.38,8.93
O0029554,C006499,2025-04-22 17:00:00,Direct,fulfilled,3.73,9.1
O0012762,C002687,2024-08-18 09:00:00,Organic,fulfilled,5.12,0.0
O0009990,C000659,2024-07-03 21:00:00,Paid Search,fulfilled,3.24,0.0
O0024567,C005793,2025-02-13 05:00:00,Email,fulfilled,4.37,13.61
O0033074,C005898,2025-06-09 20:00:00,Direct,fulfilled,3.85,0.0
O0013728,C007390,2024-09-02 13:00:00,Organic,fulfilled,3.16,19.46
O0035218,C007360,2025-07-07 15:00:00,Paid Search,fulfilled,2.52,0.0
O0011123,C003293,2024-07-22 14:00:00,Social,fulfilled,3.54,0.0
O0011962,C007423,2024-08-05 19:00:00,Social,fulfilled,4.87,7.51
O0009801,C001270,2024-06-30 03:00:00,Email,fulfilled,3.11,7.26
O0004236,C000223,2024-03-23 12:00:00,Direct,fulfilled,6.91,12.61
O0014997,C002372,2024-09-22 06:00:00,Paid Search,fulfilled,4.04,0.0
O0033935,C006464,2025-06-21 19:00:00,Direct,fulfilled,2.91,0.0
O0033930,C002547,2025-06-21 05:00:00,Direct,fulfilled,5.81,14.83
O0012107,C002816,2024-08-08 18:00:00,Organic,fulfilled,4.21,0.0
O0016183,C008643,2024-10-11 09:00:00,Social,fulfilled,4.88,0.0
O0015927,C005556,2024-10-07 20:00:00,Paid Search,fulfilled,6.44,0.0
O0024711,C006379,2025-02-15 11:00:00,Email,fulfilled,4.75,9.25
O0011678,C003481,2024-08-01 05:00:00,Organic,fulfilled,5.29,0.0
O0010916,C004699,2024-07-19 04:00:00,Organic,fulfilled,4.44,0.0
O0026011,C002888,2025-03-05 01:00:00,Email,fulfilled,5.19,0.0
